marketid,submarketid,geographyname,period,askingrent,askingrpsf,effectiverent,effectiverpsf,askingrentchange,yoyaskingrentchange,effectiverentchange,yoyeffectiverentchange,ssaskingrentchange,ssyoyaskingrentchange,sseffectiverentchange,ssyoyeffectiverentchange,occupancy,occupancychange,yoyoccupancychange,ssoccupancychange,ssyoyoccupancychange,vacancyrate,concession,concessionpercentaskingrent,percentofunitsofferingconcessions,propertiessampled,unitssampled,existingunits,averageyearbuilt,averageunitsize
12060,3,Northeast Atlanta,Y2026M03,1751,1.867,1702,1.815,0.0014,0.0162,0.0007,0.0188,0.0014,0.0087,0.0007,0.014,0.9246,0.0038,0.0123,0.004,0.0093,0.0754,184,0.105,0.263,47,12148,18384,2006,938
12060,4,Southeast Atlanta,Y2022M01,1563,1.694,1547,1.677,0.0145,0.3207,0.0155,0.3242,0.0079,0.154,0.0092,0.1691,0.9634,-0.0093,0.0072,-0.0077,0.0145,0.0366,161,0.088,0.096,26,5600,12447,2004,923
12060,4,Southeast Atlanta,Y2022M02,1592,1.722,1578,1.708,0.0187,0.3311,0.0201,0.3378,0.0138,0.1546,0.0153,0.1713,0.9636,0.0002,0.0183,0.0007,0.0277,0.0364,167,0.093,0.082,25,5524,12500,2005,924
12060,4,Southeast Atlanta,Y2022M03,1567,1.695,1548,1.675,-0.0157,0.2885,-0.0189,0.2896,-0.0157,0.1097,-0.0189,0.1232,0.9556,-0.008,0.0101,-0.008,0.0206,0.0444,148,0.076,0.124,25,5524,12554,2005,924
12060,4,Southeast Atlanta,Y2022M04,1576,1.706,1564,1.692,0.0061,0.2925,0.0098,0.2946,0.0061,0.1218,0.0098,0.1318,0.9578,0.0022,0.0042,0.0022,0.0113,0.0422,137,0.07,0.094,25,5524,12608,2005,924
12060,4,Southeast Atlanta,Y2022M05,1622,1.748,1602,1.726,0.029,0.3085,0.0245,0.2966,0.014,0.1321,0.0095,0.1262,0.9518,-0.006,-0.0033,-0.005,0.0047,0.0482,146,0.072,0.139,24,5353,12661,2006,928
12060,4,Southeast Atlanta,Y2022M06,1652,1.78,1647,1.774,0.0185,0.2826,0.0279,0.2816,0.0185,0.1178,0.0279,0.1172,0.9494,-0.0024,-0.0092,-0.0024,0.0008,0.0506,149,0.079,0.038,24,5353,12811,2006,928
12060,4,Southeast Atlanta,Y2022M07,1663,1.798,1659,1.794,0.0064,0.2585,0.0075,0.2581,0.0052,0.0847,0.0063,0.0842,0.9506,0.0012,-0.0142,0.0019,-0.0056,0.0494,92,0.052,0.042,23,5287,12961,2006,925
12060,4,Southeast Atlanta,Y2022M08,1675,1.811,1669,1.805,0.0073,0.2384,0.0064,0.2369,0.0073,0.0937,0.0064,0.0918,0.9451,-0.0055,-0.0205,-0.0055,-0.008,0.0549,101,0.054,0.054,23,5287,13310,2006,925
12060,4,Southeast Atlanta,Y2022M09,1715,1.848,1711,1.843,0.024,0.1831,0.0247,0.1835,0.0116,0.0826,0.0123,0.0808,0.937,-0.0081,-0.0283,-0.0068,-0.0239,0.063,101,0.053,0.044,22,5161,13455,2005,928
12060,4,Southeast Atlanta,Y2022M10,1643,1.767,1638,1.762,-0.0418,0.0684,-0.0422,0.08,-0.0379,0.0386,-0.0385,0.0408,0.934,-0.003,-0.0245,-0.006,-0.0235,0.066,116,0.065,0.043,21,5046,13552,2005,930
12060,4,Southeast Atlanta,Y2022M11,1652,1.781,1639,1.766,0.0054,0.1052,0.0002,0.1153,-0.0049,0.0383,-0.0062,0.0534,0.9271,-0.0069,-0.0347,-0.0042,-0.028,0.0729,86,0.055,0.156,22,5282,13649,2005,928
12060,4,Southeast Atlanta,Y2022M12,1666,1.798,1643,1.774,0.0083,0.0815,0.0028,0.0786,-0.0073,0.0211,-0.0077,0.0269,0.9229,-0.0042,-0.0498,0.0002,-0.0434,0.0771,111,0.07,0.205,23,5602,13722,2008,926
12060,4,Southeast Atlanta,Y2023M01,1685,1.835,1664,1.812,0.0115,0.0784,0.0129,0.0758,-0.0047,-0.0002,-0.0029,0.0079,0.9205,-0.0024,-0.0429,-0.0064,-0.0377,0.0795,166,0.086,0.125,23,5459,13750,2008,919
12060,4,Southeast Atlanta,Y2023M02,1699,1.849,1675,1.824,0.008,0.067,0.0064,0.0614,0.008,-0.006,0.0064,-0.0027,0.9243,0.0038,-0.0393,0.0038,-0.0357,0.0757,123,0.075,0.191,23,5459,13778,2008,919
12060,4,Southeast Atlanta,Y2023M03,1683,1.832,1661,1.808,-0.0091,0.0742,-0.0084,0.0727,-0.0091,-0.0012,-0.0084,0.0089,0.9249,0.0006,-0.0307,0.0006,-0.0319,0.0751,195,0.099,0.113,23,5459,13806,2008,919
12060,4,Southeast Atlanta,Y2023M04,1734,1.886,1708,1.857,0.0305,0.1003,0.0283,0.0925,0.0195,0.016,0.0177,0.0183,0.9239,-0.001,-0.0339,0.002,-0.0316,0.0761,156,0.078,0.168,24,5769,13834,2009,920
12060,4,Southeast Atlanta,Y2023M05,1734,1.882,1710,1.856,-0.0001,0.0691,0.0012,0.0676,0.0038,0.0071,0.0052,0.016,0.9261,0.0022,-0.0257,0.0004,-0.0259,0.0739,172,0.085,0.14,23,5654,13863,2009,921
12060,4,Southeast Atlanta,Y2023M06,1727,1.874,1703,1.848,-0.0044,0.0451,-0.0043,0.0342,-0.0044,-0.0149,-0.0043,-0.0159,0.9195,-0.0066,-0.0299,-0.0066,-0.0274,0.0805,162,0.081,0.147,23,5654,13892,2009,921
12060,4,Southeast Atlanta,Y2023M07,1753,1.906,1729,1.88,0.0153,0.0543,0.0156,0.0425,0.0127,-0.0067,0.0132,-0.009,0.9243,0.0048,-0.0263,0.008,-0.0261,0.0757,99,0.055,0.238,24,5769,13930,2009,920
12060,4,Southeast Atlanta,Y2023M08,1699,1.845,1677,1.821,-0.0306,0.0147,-0.0301,0.0048,-0.0281,-0.0377,-0.0278,-0.0377,0.9232,-0.0011,-0.0219,-0.0043,-0.0246,0.0768,118,0.064,0.188,23,5654,13984,2009,921
12060,4,Southeast Atlanta,Y2023M09,1665,1.807,1641,1.781,-0.0204,-0.0294,-0.0219,-0.0409,-0.0204,-0.0749,-0.0219,-0.0797,0.9206,-0.0026,-0.0164,-0.0026,-0.0228,0.0794,117,0.067,0.206,23,5654,14039,2009,921
12060,4,Southeast Atlanta,Y2023M10,1677,1.843,1637,1.8,0.0071,0.0202,-0.0019,-0.0006,-0.0063,-0.0453,-0.0044,-0.0469,0.9142,-0.0064,-0.0198,-0.0034,-0.0225,0.0858,179,0.092,0.219,25,6174,14161,2009,910
12060,4,Southeast Atlanta,Y2023M11,1636,1.801,1601,1.762,-0.0241,-0.0097,-0.0223,-0.0231,-0.0268,-0.0592,-0.0255,-0.0628,0.9137,-0.0005,-0.0134,0.0017,-0.0154,0.0863,148,0.082,0.238,26,6289,14283,2010,909
12060,4,Southeast Atlanta,Y2023M12,1651,1.817,1618,1.78,0.0093,-0.0088,0.0104,-0.0156,0.0093,-0.0329,0.0104,-0.034,0.909,-0.0047,-0.0139,-0.0047,-0.0183,0.091,123,0.078,0.274,26,6289,14309,2010,909
12060,4,Southeast Atlanta,Y2024M01,1662,1.824,1626,1.784,0.0066,-0.0136,0.0051,-0.0231,-0.0046,-0.0335,-0.0041,-0.0379,0.9138,0.0048,-0.0067,0.0074,-0.0031,0.0862,173,0.094,0.211,27,6574,14319,2015,911
12060,4,Southeast Atlanta,Y2024M02,1667,1.829,1623,1.781,0.0026,-0.0188,-0.0018,-0.031,0.0026,-0.0366,-0.0018,-0.0388,0.9068,-0.007,-0.0175,-0.007,-0.0153,0.0932,144,0.09,0.302,27,6574,14319,2015,911
12060,4,Southeast Atlanta,Y2024M03,1662,1.824,1615,1.772,-0.0027,-0.0125,-0.0053,-0.028,-0.0027,-0.0309,-0.0053,-0.042,0.9051,-0.0017,-0.0198,-0.0017,-0.0192,0.0949,153,0.091,0.31,27,6574,14319,2015,911
12060,4,Southeast Atlanta,Y2024M04,1654,1.815,1602,1.758,-0.005,-0.0465,-0.008,-0.0623,-0.005,-0.0555,-0.008,-0.0678,0.9063,0.0012,-0.0176,0.0012,-0.0198,0.0937,149,0.092,0.349,27,6574,14319,2015,911
12060,4,Southeast Atlanta,Y2024M05,1654,1.815,1592,1.747,0.0003,-0.0461,-0.0058,-0.0689,0.0003,-0.0641,-0.0058,-0.0837,0.9074,0.0011,-0.0187,0.0011,-0.0149,0.0926,147,0.092,0.422,27,6574,14388,2015,911
12060,4,Southeast Atlanta,Y2024M06,1671,1.834,1610,1.766,0.0103,-0.0321,0.0108,-0.0548,0.0103,-0.0503,0.0108,-0.0701,0.9016,-0.0058,-0.0179,-0.0058,-0.0157,0.0984,165,0.102,0.374,27,6574,14457,2015,911
12060,4,Southeast Atlanta,Y2024M07,1676,1.839,1626,1.784,0.0028,-0.044,0.01,-0.06,0.0028,-0.0566,0.01,-0.0673,0.9033,0.0017,-0.021,0.0017,-0.0224,0.0967,165,0.1,0.305,27,6574,14526,2015,911
12060,4,Southeast Atlanta,Y2024M08,1680,1.83,1628,1.773,0.0025,-0.0114,0.0015,-0.0294,-0.0058,-0.0387,-0.0052,-0.05,0.9015,-0.0018,-0.0217,-0.0013,-0.0212,0.0985,154,0.091,0.338,28,6642,14595,2015,918
12060,4,Southeast Atlanta,Y2024M09,1654,1.801,1602,1.745,-0.0154,-0.0062,-0.0158,-0.0233,-0.0154,-0.0328,-0.0158,-0.0447,0.9116,0.0101,-0.009,0.0101,-0.006,0.0884,156,0.099,0.333,28,6642,14664,2015,918
12060,4,Southeast Atlanta,Y2024M10,1641,1.787,1594,1.736,-0.0079,-0.0211,-0.005,-0.0263,-0.0079,-0.037,-0.005,-0.0524,0.9101,-0.0015,-0.0041,-0.0015,-0.0044,0.0899,153,0.1,0.307,28,6642,14733,2015,918
12060,4,Southeast Atlanta,Y2024M11,1629,1.774,1574,1.714,-0.0073,-0.0042,-0.013,-0.0171,-0.0073,-0.0247,-0.013,-0.0334,0.916,0.0059,0.0023,0.0059,0.0062,0.084,183,0.117,0.304,28,6642,14733,2015,918
12060,4,Southeast Atlanta,Y2024M12,1631,1.781,1582,1.727,0.0013,-0.0121,0.0056,-0.0217,0.0017,-0.0301,0.0071,-0.0347,0.9195,0.0035,0.0105,0.0021,0.0162,0.0805,182,0.109,0.269,27,6438,14733,2015,916
12060,4,Southeast Atlanta,Y2025M01,1651,1.788,1594,1.726,0.0119,-0.0069,0.0073,-0.0196,0.0013,-0.0261,0.002,-0.0312,0.9202,0.0007,0.0064,0.003,0.009,0.0798,239,0.127,0.238,29,6866,14751,2015,923
12060,4,Southeast Atlanta,Y2025M02,1631,1.765,1572,1.701,-0.0118,-0.0212,-0.0139,-0.0315,0.0043,-0.0251,0.0049,-0.0255,0.9252,0.005,0.0184,0.0058,0.0179,0.0748,200,0.113,0.296,29,6631,14902,2015,924
12060,4,Southeast Atlanta,Y2025M03,1692,1.831,1651,1.786,0.0374,0.0182,0.0506,0.0228,0.021,-0.0015,0.0344,0.0076,0.9287,0.0035,0.0236,0.003,0.0237,0.0713,265,0.125,0.154,30,6946,15034,2015,924
12060,4,Southeast Atlanta,Y2025M04,1697,1.835,1658,1.794,0.0024,0.0258,0.004,0.0352,0.0024,0.0051,0.004,0.0171,0.9326,0.0039,0.0263,0.0039,0.0274,0.0674,227,0.112,0.169,30,6946,15166,2015,924
12060,4,Southeast Atlanta,Y2025M05,1695,1.847,1657,1.805,-0.0007,0.0248,-0.0007,0.0405,0.0075,0.0146,0.0079,0.0328,0.9318,-0.0008,0.0244,-0.0026,0.0248,0.0682,191,0.092,0.201,29,6878,15166,2015,918
12060,4,Southeast Atlanta,Y2025M06,1698,1.837,1667,1.804,0.0017,0.0161,0.0063,0.0359,-0.0061,-0.0035,-0.0018,0.0184,0.9354,0.0036,0.0338,0.005,0.0351,0.0646,198,0.095,0.156,30,6946,15202,2015,924
12060,4,Southeast Atlanta,Y2025M07,1707,1.846,1672,1.809,0.0051,0.0184,0.0031,0.0288,0.0051,-0.0013,0.0031,0.0112,0.9453,0.0099,0.042,0.0099,0.0413,0.0547,225,0.111,0.153,30,6946,15202,2015,924
12060,4,Southeast Atlanta,Y2025M08,1708,1.846,1673,1.808,0.001,0.0169,0.0003,0.0276,-0.002,0.0006,-0.0029,0.011,0.9466,0.0013,0.0451,0.0011,0.0445,0.0534,229,0.112,0.156,30,7008,15202,2015,926
12060,4,Southeast Atlanta,Y2025M09,1700,1.836,1686,1.821,-0.0049,0.0277,0.0079,0.0523,-0.0055,0.0117,0.0072,0.0365,0.9483,0.0017,0.0367,0.0017,0.0368,0.0517,170,0.085,0.083,30,7004,15202,2015,926
12060,4,Southeast Atlanta,Y2025M10,1683,1.817,1663,1.796,-0.0102,0.0253,-0.0136,0.0431,-0.0102,0.0105,-0.0136,0.0283,0.9417,-0.0066,0.0316,-0.0066,0.0317,0.0583,176,0.091,0.112,30,7003,15202,2015,926
12060,4,Southeast Atlanta,Y2025M11,1686,1.818,1668,1.799,0.0021,0.035,0.0028,0.0598,0.0018,0.0171,0.0025,0.0412,0.9375,-0.0042,0.0215,-0.0041,0.0216,0.0625,156,0.086,0.118,30,7012,15202,2015,927
12060,4,Southeast Atlanta,Y2025M12,1677,1.808,1648,1.777,-0.0054,0.028,-0.0117,0.0416,-0.0056,0.0127,-0.0119,0.0311,0.9249,-0.0126,0.0054,-0.0125,0.006,0.0751,153,0.1,0.188,30,7018,15202,2015,927
12060,4,Southeast Atlanta,Y2026M01,1662,1.792,1638,1.765,-0.009,0.0068,-0.0064,0.0274,-0.0075,0.002,-0.0056,0.0183,0.9312,0.0063,0.011,0.0092,0.0144,0.0688,192,0.114,0.127,31,7400,15202,2015,928
12060,4,Southeast Atlanta,Y2026M02,1666,1.796,1648,1.776,0.0025,0.0214,0.0061,0.0483,0.0024,0.004,0.006,0.0295,0.9344,0.0032,0.0092,0.0033,0.0096,0.0656,191,0.105,0.097,31,7406,15202,2015,928
12060,4,Southeast Atlanta,Y2026M03,1691,1.823,1653,1.782,0.015,-0.0007,0.0034,0.0012,0.0153,-0.0044,0.0038,-0.0024,0.9399,0.0055,0.0112,0.0056,0.0116,0.0601,211,0.115,0.179,31,7400,15240,2015,928
12060,7,Buckhead,Y2022M01,2063,2.038,2026,2.002,-0.003,0.2318,-0.0001,0.2479,-0.0001,0.1522,0.0026,0.1776,0.9654,0.004,0.0223,0.0042,0.0274,0.0346,229,0.094,0.159,71,18930,25632,2007,1012
12060,7,Buckhead,Y2022M02,2069,2.047,2033,2.011,0.0032,0.2272,0.0032,0.2429,0.0067,0.1523,0.0065,0.1737,0.9629,-0.0025,0.0226,-0.0033,0.0257,0.0371,206,0.088,0.178,71,19004,25657,2007,1011
12060,7,Buckhead,Y2022M03,2072,2.05,2034,2.013,0.0014,0.2065,0.0008,0.2191,0.0014,0.1506,0.0008,0.1681,0.9598,-0.0031,0.0202,-0.0031,0.0239,0.0402,225,0.094,0.168,71,19004,25682,2007,1011
12060,7,Buckhead,Y2022M04,2070,2.048,2036,2.015,-0.0011,0.189,0.0011,0.2073,-0.0011,0.1329,0.0011,0.1583,0.9551,-0.0047,0.0142,-0.0047,0.018,0.0449,154,0.07,0.217,71,19004,25707,2007,1011
12060,7,Buckhead,Y2022M05,2088,2.066,2057,2.035,0.0086,0.1733,0.0102,0.182,0.0086,0.1164,0.0102,0.1304,0.951,-0.0041,0.0064,-0.0041,0.0104,0.049,166,0.073,0.183,71,19004,25732,2007,1011
12060,7,Buckhead,Y2022M06,2116,2.091,2086,2.062,0.0134,0.1486,0.0139,0.1584,0.0106,0.101,0.0111,0.1097,0.9456,-0.0054,-0.0038,-0.0056,-0.0046,0.0544,168,0.072,0.177,70,18884,25775,2007,1012
12060,7,Buckhead,Y2022M07,2133,2.109,2109,2.084,0.0084,0.1261,0.011,0.1363,0.0084,0.0893,0.011,0.1003,0.9469,0.0013,-0.0169,0.0013,-0.0157,0.0531,186,0.079,0.132,70,18884,25818,2007,1012
12060,7,Buckhead,Y2022M08,2187,2.147,2163,2.124,0.0253,0.0919,0.0259,0.1008,0.01,0.0691,0.0108,0.0774,0.9418,-0.0051,-0.0207,-0.0039,-0.02,0.0582,202,0.085,0.119,71,19250,25862,2007,1019
12060,7,Buckhead,Y2022M09,2168,2.128,2141,2.102,-0.009,0.0603,-0.0104,0.0676,-0.0102,0.0448,-0.0115,0.0509,0.9382,-0.0036,-0.0288,-0.0037,-0.0282,0.0618,206,0.087,0.13,70,19016,25906,2007,1019
12060,7,Buckhead,Y2022M10,2152,2.113,2129,2.09,-0.0073,0.0421,-0.0055,0.0518,-0.0073,0.0259,-0.0055,0.0365,0.9348,-0.0034,-0.0206,-0.0034,-0.0199,0.0652,222,0.096,0.102,70,19016,25950,2007,1019
12060,7,Buckhead,Y2022M11,2114,2.085,2093,2.064,-0.0174,0.0153,-0.0169,0.0259,-0.0114,0.0056,-0.011,0.0149,0.9338,-0.001,-0.0215,-0.0019,-0.0238,0.0662,186,0.085,0.113,72,19415,25994,2007,1014
12060,7,Buckhead,Y2022M12,2095,2.066,2069,2.04,-0.0091,0.0127,-0.0117,0.021,-0.0091,0.0056,-0.0117,0.0128,0.9297,-0.0041,-0.0317,-0.0041,-0.0339,0.0703,203,0.092,0.13,72,19415,26066,2007,1014
12060,7,Buckhead,Y2023M01,2091,2.062,2066,2.037,-0.0021,0.0137,-0.0016,0.0194,-0.0021,0.0042,-0.0016,0.0093,0.9301,0.0004,-0.0353,0.0004,-0.0375,0.0699,230,0.097,0.11,72,19415,26138,2007,1014
12060,7,Buckhead,Y2023M02,2101,2.071,2080,2.051,0.0048,0.0153,0.007,0.0234,0.0048,0.0041,0.007,0.0118,0.9282,-0.0019,-0.0347,-0.0019,-0.034,0.0718,188,0.086,0.11,72,19415,26210,2007,1014
12060,7,Buckhead,Y2023M03,2103,2.073,2076,2.046,0.001,0.0149,-0.002,0.0205,-0.0024,-0.0002,-0.0053,0.0052,0.9283,0.0001,-0.0315,-0.0007,-0.0319,0.0717,153,0.073,0.177,70,19159,26238,2007,1014
12060,7,Buckhead,Y2023M04,2117,2.087,2092,2.063,0.0067,0.0229,0.0079,0.0274,0.0067,0.009,0.0079,0.0132,0.9287,0.0004,-0.0264,0.0004,-0.0272,0.0713,185,0.082,0.135,70,19159,26266,2007,1014
12060,7,Buckhead,Y2023M05,2118,2.088,2090,2.06,0.0002,0.0144,-0.0012,0.0158,0.0002,-0.0038,-0.0012,-0.0028,0.928,-0.0007,-0.023,-0.0007,-0.0233,0.072,178,0.082,0.157,70,19159,26332,2007,1014
12060,7,Buckhead,Y2023M06,2118,2.088,2093,2.064,0.0001,0.001,0.0017,0.0036,0.0001,-0.0141,0.0017,-0.0121,0.9311,0.0031,-0.0145,0.0031,-0.0142,0.0689,195,0.086,0.126,70,19159,26398,2007,1014
12060,7,Buckhead,Y2023M07,2106,2.076,2080,2.051,-0.0056,-0.0129,-0.0062,-0.0136,-0.0056,-0.0268,-0.0062,-0.0279,0.9348,0.0037,-0.0121,0.0037,-0.0121,0.0652,163,0.076,0.158,70,19159,26466,2007,1014
12060,7,Buckhead,Y2023M08,2097,2.067,2069,2.04,-0.0045,-0.0416,-0.0052,-0.0435,-0.0045,-0.0421,-0.0052,-0.0441,0.9269,-0.0079,-0.0149,-0.0079,-0.0158,0.0731,205,0.087,0.132,70,19159,26534,2007,1014
12060,7,Buckhead,Y2023M09,2075,2.045,2053,2.024,-0.0104,-0.043,-0.0078,-0.041,-0.0104,-0.0398,-0.0078,-0.0379,0.9286,0.0017,-0.0096,0.0017,-0.01,0.0714,164,0.078,0.13,70,19159,26602,2007,1014
12060,7,Buckhead,Y2023M10,2054,2.025,2024,1.995,-0.0102,-0.0457,-0.0144,-0.0496,-0.0102,-0.0423,-0.0144,-0.0469,0.9233,-0.0053,-0.0115,-0.0053,-0.0129,0.0767,159,0.078,0.188,70,19159,26670,2007,1014
12060,7,Buckhead,Y2023M11,2027,1.998,1995,1.967,-0.0131,-0.0415,-0.0142,-0.047,-0.0131,-0.0442,-0.0142,-0.0497,0.9255,0.0022,-0.0083,0.0022,-0.0081,0.0745,162,0.083,0.196,70,19159,26709,2007,1014
12060,7,Buckhead,Y2023M12,2016,1.988,1980,1.951,-0.0052,-0.0377,-0.0078,-0.0432,-0.0052,-0.0411,-0.0078,-0.0464,0.9244,-0.0011,-0.0053,-0.0011,-0.0055,0.0756,170,0.086,0.215,70,19159,26709,2007,1014
12060,7,Buckhead,Y2024M01,2021,1.994,1979,1.953,0.0025,-0.0333,-0.0001,-0.0417,-0.0035,-0.0423,-0.0028,-0.0475,0.9237,-0.0007,-0.0064,0.0002,-0.0063,0.0763,234,0.105,0.18,71,19566,26709,2007,1014
12060,7,Buckhead,Y2024M02,2033,2.003,1990,1.961,0.0059,-0.0322,0.0056,-0.0431,0.0028,-0.0441,0.0024,-0.0516,0.9224,-0.0013,-0.0058,-0.0008,-0.0054,0.0776,234,0.104,0.182,72,19721,26709,2007,1015
12060,7,Buckhead,Y2024M03,2021,1.991,1983,1.953,-0.0061,-0.0391,-0.0037,-0.0448,-0.0061,-0.0474,-0.0037,-0.0497,0.9205,-0.0019,-0.0078,-0.0019,-0.0064,0.0795,207,0.095,0.182,72,19721,26709,2007,1015
12060,7,Buckhead,Y2024M04,2006,1.976,1966,1.937,-0.0071,-0.0523,-0.0084,-0.0602,-0.0071,-0.0602,-0.0084,-0.0648,0.9207,0.0002,-0.008,0.0002,-0.0068,0.0793,211,0.098,0.19,72,19721,26709,2007,1015
12060,7,Buckhead,Y2024M05,2025,1.995,1979,1.95,0.0092,-0.0438,0.0067,-0.0528,0.0092,-0.0515,0.0067,-0.0573,0.926,0.0053,-0.002,0.0053,-0.0007,0.074,195,0.093,0.234,72,19721,26709,2007,1015
12060,7,Buckhead,Y2024M06,2031,2,1983,1.953,0.0031,-0.0409,0.0021,-0.0524,0.0044,-0.0477,0.0032,-0.0562,0.9255,-0.0005,-0.0056,-0.0004,-0.0043,0.0745,199,0.096,0.24,73,19879,26767,2007,1016
12060,7,Buckhead,Y2024M07,2018,1.987,1965,1.935,-0.0066,-0.0418,-0.0094,-0.0555,-0.0066,-0.0489,-0.0094,-0.0596,0.9243,-0.0012,-0.0105,-0.0012,-0.0095,0.0757,209,0.101,0.254,73,19879,26825,2007,1016
12060,7,Buckhead,Y2024M08,2009,1.978,1953,1.923,-0.0046,-0.0419,-0.0063,-0.0564,-0.0046,-0.0496,-0.0062,-0.0612,0.9234,-0.0009,-0.0035,-0.0009,-0.0024,0.0766,218,0.104,0.257,73,19881,26883,2007,1015
12060,7,Buckhead,Y2024M09,2000,1.969,1949,1.919,-0.0044,-0.0361,-0.002,-0.0509,-0.0045,-0.0445,-0.002,-0.0565,0.927,0.0036,-0.0016,0.0036,0.0001,0.073,203,0.102,0.251,73,19879,26941,2007,1016
12060,7,Buckhead,Y2024M10,1968,1.938,1928,1.898,-0.0158,-0.0417,-0.0107,-0.0475,-0.014,-0.0483,-0.0084,-0.0509,0.9257,-0.0013,0.0024,0,0.0055,0.0743,202,0.106,0.199,74,20103,27000,2007,1016
12060,7,Buckhead,Y2024M11,1953,1.923,1910,1.88,-0.0075,-0.0363,-0.0094,-0.0428,-0.0075,-0.0422,-0.0094,-0.0452,0.9256,-0.0001,0.0001,-0.0001,0.0031,0.0744,200,0.104,0.218,74,20103,27000,2007,1016
12060,7,Buckhead,Y2024M12,1958,1.928,1912,1.883,0.0026,-0.0287,0.0015,-0.0339,0.0026,-0.0357,0.0015,-0.0375,0.9288,0.0032,0.0044,0.0032,0.0076,0.0712,209,0.109,0.219,74,20103,27000,2007,1016
12060,7,Buckhead,Y2025M01,2006,1.968,1942,1.905,0.0241,-0.0078,0.0154,-0.0189,-0.0053,-0.0369,-0.0088,-0.0427,0.9294,0.0006,0.0057,0.0025,0.0095,0.0706,229,0.112,0.279,76,20686,27000,2007,1019
12060,7,Buckhead,Y2025M02,2012,1.974,1949,1.913,0.0032,-0.0104,0.0039,-0.0206,0.0032,-0.0378,0.0039,-0.0442,0.931,0.0016,0.0086,0.0016,0.0116,0.069,231,0.111,0.271,76,20686,27000,2007,1019
12060,7,Buckhead,Y2025M03,2015,1.977,1958,1.921,0.0013,-0.003,0.0045,-0.0125,0.0013,-0.0303,0.0045,-0.0363,0.9403,0.0093,0.0198,0.0093,0.0205,0.0597,278,0.132,0.203,76,20686,27000,2007,1019
12060,7,Buckhead,Y2025M04,2039,1.992,1984,1.938,0.0119,0.0161,0.013,0.0089,0.0086,-0.0153,0.0101,-0.0184,0.9416,0.0013,0.0209,0.0017,0.0217,0.0584,246,0.12,0.224,75,20331,27000,2007,1023
12060,7,Buckhead,Y2025M05,2048,2.001,2001,1.955,0.0046,0.0114,0.0087,0.0109,0.0046,-0.0192,0.0087,-0.017,0.9481,0.0065,0.0221,0.0065,0.0241,0.0519,213,0.105,0.221,75,20331,27000,2007,1023
12060,7,Buckhead,Y2025M06,2061,2.018,2000,1.958,0.0065,0.0148,-0.0003,0.0085,0.0042,-0.0192,-0.0023,-0.0221,0.9448,-0.0033,0.0193,-0.0025,0.021,0.0552,232,0.112,0.262,76,20652,27000,2007,1021
12060,7,Buckhead,Y2025M07,2056,2.021,2008,1.974,-0.0024,0.019,0.0038,0.0219,0.0008,-0.0114,0.0068,-0.0059,0.9438,-0.001,0.0195,-0.0012,0.0204,0.0562,225,0.104,0.215,77,21007,27000,2007,1017
12060,7,Buckhead,Y2025M08,2064,2.028,2002,1.967,0.0038,0.0276,-0.003,0.0253,0.0036,-0.0032,-0.003,-0.007,0.9439,0.0001,0.0205,0,0.0208,0.0561,212,0.113,0.292,77,21044,27000,2007,1018
12060,7,Buckhead,Y2025M09,2055,2.021,1986,1.953,-0.0041,0.0279,-0.0079,0.0192,-0.0063,-0.0029,-0.0099,-0.0107,0.9436,-0.0003,0.0166,-0.0017,0.0165,0.0564,209,0.109,0.332,76,20791,26764,2007,1017
12060,7,Buckhead,Y2025M10,2058,2.021,1989,1.953,0.001,0.0455,0.0013,0.0317,-0.0044,0.007,-0.0039,-0.0039,0.9431,-0.0005,0.0174,-0.0005,0.0168,0.0569,219,0.115,0.314,75,20716,26764,2007,1018
12060,7,Buckhead,Y2025M11,2044,2.008,1982,1.947,-0.0066,0.0465,-0.0033,0.0381,-0.0068,0.0069,-0.0035,-0.0024,0.9406,-0.0025,0.015,-0.0025,0.0145,0.0594,205,0.112,0.301,75,20699,26764,2007,1018
12060,7,Buckhead,Y2025M12,2067,2.03,2009,1.974,0.0111,0.0553,0.0136,0.0506,0.0086,0.0137,0.0113,0.0082,0.9413,0.0007,0.0125,-0.0006,0.0122,0.0587,189,0.104,0.303,74,20649,26764,2008,1018
12060,7,Buckhead,Y2026M01,2070,2.034,2015,1.98,0.0018,0.0324,0.0029,0.0377,0.0039,0.0226,0.0048,0.0225,0.9425,0.0012,0.0131,0.0024,0.0105,0.0575,182,0.1,0.304,75,20787,26764,2007,1018
12060,7,Buckhead,Y2026M02,2086,2.049,2027,1.992,0.0075,0.0368,0.0062,0.04,0.0073,0.0268,0.006,0.0313,0.9413,-0.0012,0.0103,-0.0012,0.0091,0.0587,171,0.091,0.343,75,20787,26764,2007,1018
12060,7,Buckhead,Y2026M03,2068,2.031,2015,1.979,-0.0087,0.0264,-0.0063,0.0289,-0.0088,0.0162,-0.0064,0.0199,0.9396,-0.0017,-0.0007,-0.0014,-0.0016,0.0604,189,0.098,0.282,75,20787,26764,2007,1018
12060,8,Sandy Springs,Y2022M01,1737,1.686,1726,1.676,0.0069,0.2552,0.0072,0.2762,0.0069,0.2408,0.0072,0.2632,0.9685,-0.0019,0.0278,-0.0019,0.0274,0.0315,108,0.059,0.098,53,17676,20205,1997,1030
